mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.003314638137817383,0.006629276275634766,0.001996946334838867,0.003087185095449883,0.25,0.9,"{'alpha': 0.25, 'l1_ratio': 0.9}",0.6035405664469576,0.7026428634633772,0.6466956180039469,0.6843303011986144,0.64605873060851,0.6566536159442813,0.034390170511944505,11
0.00497889518737793,0.0024974775174081885,0.0015784263610839843,0.0008081616108637251,0.5,0.0,"{'alpha': 0.5, 'l1_ratio': 0.0}",0.48426218706273794,0.6172715639347022,0.5802868164237827,0.5942809547678214,0.5614595564278153,0.567512215723372,0.04543776073717906,62
0.0030928611755371093,0.0061857223510742194,0.0002239227294921875,0.0004478454589843751,0.5,0.1,"{'alpha': 0.5, 'l1_ratio': 0.1}",0.4929909429738386,0.6255242287845033,0.5876811197213367,0.6012544152032081,0.5688036336326285,0.575250868063103,0.045091836347329245,56
0.006525993347167969,0.007391259423326539,0.00037217140197753906,0.00047556717552764747,0.5,0.2,"{'alpha': 0.5, 'l1_ratio': 0.2}",0.5023119962027818,0.6342323742651537,0.5953969060782727,0.6086744354003313,0.576535126191037,0.5834301676275153,0.04469684421855974,51
0.003208017349243164,0.006416034698486328,0.00010561943054199219,0.00021123886108398438,0.5,0.30000000000000004,"{'alpha': 0.5, 'l1_ratio': 0.30000000000000004}",0.5123023347097209,0.6434199314683975,0.6034220299641446,0.6166010962765938,0.5846826341154859,0.5920856053068685,0.044237791792975246,45
0.00324101448059082,0.00648202896118164,8.993148803710937e-05,0.00017986297607421874,0.5,0.4,"{'alpha': 0.5, 'l1_ratio': 0.4}",0.5230554572944719,0.6530996497513188,0.611717742766018,0.625106480623973,0.5932748133521788,0.6012508287575921,0.04369229129554093,39
0.00039577484130859375,0.0007915496826171875,0.0031251907348632812,0.0052773892219721025,0.5,0.5,"{'alpha': 0.5, 'l1_ratio': 0.5}",0.5346858216950557,0.6632572578613376,0.620194311617047,0.6342750841004875,0.6023366778555796,0.6109498306259015,0.04302552796024427,35
0.0026327133178710937,0.00041343507433709407,0.0010025501251220703,0.0006322838422180728,0.5,0.6000000000000001,"{'alpha': 0.5, 'l1_ratio': 0.6000000000000001}",0.5473344693511821,0.6738148533528786,0.6286616692943894,0.6441993213516197,0.6118801716267224,0.6211780969953584,0.04218042556653398,28
0.0034415721893310547,0.004959349724872796,0.0010032176971435547,0.0008941769777117761,0.5,0.7000000000000001,"{'alpha': 0.5, 'l1_ratio': 0.7000000000000001}",0.5611776861141098,0.6845386003878782,0.6367241150987837,0.6549595007836734,0.6218786467407371,0.6318557098250365,0.04105581154500931,22
0.002472257614135742,0.00044993073197385444,0.001402568817138672,0.0004932503780370646,0.5,0.8,"{'alpha': 0.5, 'l1_ratio': 0.8}",0.5764545264425165,0.6947677683770287,0.6435411495980901,0.6665537917482164,0.6321857405612727,0.6427005953454248,0.039445597558676895,17
0.000713348388671875,0.000886129265203984,0.003741455078125,0.006531235597477095,0.5,0.9,"{'alpha': 0.5, 'l1_ratio': 0.9}",0.5936560691335988,0.702337414234101,0.647240999915077,0.6786303417534524,0.6421567861218753,0.6528043222316209,0.03677865389766719,13
0.00557093620300293,0.0023550458768146804,0.003276538848876953,0.002802548713686759,0.75,0.0,"{'alpha': 0.75, 'l1_ratio': 0.0}",0.4475695659220378,0.5818598761611395,0.547870216665898,0.5646190857888626,0.5296616569339669,0.534316080294381,0.04670978632527745,91
0.0021485805511474608,0.0011332154739858733,0.0009185314178466797,0.0006532022625201137,0.75,0.1,"{'alpha': 0.75, 'l1_ratio': 0.1}",0.45752725943017936,0.5915594272242595,0.5568434023742559,0.5727330868789602,0.538423095974179,0.5434172543763668,0.04638831995642859,83
0.0032161712646484376,0.006432342529296875,0.00011992454528808594,0.00023984909057617188,0.75,0.2,"{'alpha': 0.75, 'l1_ratio': 0.2}",0.4683239513499762,0.602009664983296,0.5664363670081065,0.5814735920898559,0.5478174233202657,0.5532121997503,0.0460215076654456,73
0.003198099136352539,0.006396198272705078,0.00011963844299316407,0.00023927688598632816,0.75,0.30000000000000004,"{'alpha': 0.75, 'l1_ratio': 0.30000000000000004}",0.4800873086349374,0.6132963651394936,0.5766982805402636,0.5909364830999784,0.5579144310364159,0.5637865736902178,0.04559626790479936,67
0.00650334358215332,0.007971340093578675,0.00010995864868164062,0.00021991729736328124,0.75,0.4,"{'alpha': 0.75, 'l1_ratio': 0.4}",0.4929784545503869,0.6255132661213034,0.5876691441978759,0.6012450494256044,0.5687938072168321,0.5752399443024006,0.045092488883990714,57
0.00020542144775390626,0.0004108428955078125,0.0,0.0,0.75,0.5,"{'alpha': 0.75, 'l1_ratio': 0.5}",0.5072053211992389,0.6387539502974122,0.5993601571783187,0.6125608431222305,0.5805453281898052,0.5876851199974011,0.04447720351824921,48
0.00036058425903320315,0.0007211685180664063,0.003127574920654297,0.006255149841308594,0.75,0.6000000000000001,"{'alpha': 0.75, 'l1_ratio': 0.6000000000000001}",0.5230424374566445,0.6530887505075534,0.611705307267326,0.6250971895713073,0.5932653349215707,0.6012398039448803,0.04369310048572496,40
0.00010819435119628907,0.00021638870239257813,0.00613093376159668,0.0075146467399147925,0.75,0.7000000000000001,"{'alpha': 0.75, 'l1_ratio': 0.7000000000000001}",0.5408596244958069,0.6684848987730262,0.6244346886950748,0.6391280255590349,0.6070395339849146,0.6159893543015714,0.042631161265724776,32
0.0005997180938720703,0.0011994361877441407,0.003691864013671875,0.006431044876478561,0.75,0.8,"{'alpha': 0.75, 'l1_ratio': 0.8}",0.5611644556514613,0.6845295502656245,0.636711777895099,0.6549512354784801,0.621870756192894,0.6318455550967118,0.041057204895479614,23
0.002490520477294922,0.0004493797219292549,0.0015990734100341797,0.0004940088881172408,0.75,0.9,"{'alpha': 0.75, 'l1_ratio': 0.9}",0.584742235003922,0.6991582372172414,0.645957454918956,0.6725806777491374,0.6373008441941679,0.6479478898166849,0.03831853372479447,15
0.008203268051147461,0.006830788843028422,0.001196146011352539,0.000976664288252651,1.0,0.0,"{'alpha': 1.0, 'l1_ratio': 0.0}",0.41922958404419153,0.5540273845732147,0.5218022885659639,0.5412109659360302,0.5042896986900197,0.508111984361884,0.047551828442247014,120
0.0024014949798583985,0.0004936863138166323,0.0019259929656982421,0.0005327344878371901,1.0,0.1,"{'alpha': 1.0, 'l1_ratio': 0.1}",0.4297658980176341,0.5644068757951729,0.5315747313937896,0.5499716641842018,0.5137917461873883,0.5179021831156374,0.04725034830826349,109
0.003922462463378906,0.006487078609343063,0.00012569427490234376,0.00025138854980468747,1.0,0.2,"{'alpha': 1.0, 'l1_ratio': 0.2}",0.44133437104134743,0.5757621989727169,0.5421969579316731,0.559510800477058,0.5241324463972971,0.5285873549640185,0.046903893433973866,98
0.003896951675415039,0.0064011469353417744,0.0007884025573730469,0.0009657423166428581,1.0,0.30000000000000004,"{'alpha': 1.0, 'l1_ratio': 0.30000000000000004}",0.45410887413441015,0.588236209360517,0.5537749802989714,0.5699539538518769,0.5354258802156877,0.5402999795722927,0.046500493465359956,86
0.001699972152709961,0.001470160013956947,0.002322483062744141,0.003168828520574036,1.0,0.4,"{'alpha': 1.0, 'l1_ratio': 0.4}",0.4683120767497655,0.6019988176878476,0.5664249740992934,0.5814644323770066,0.5478076722275536,0.5532015946282932,0.046022036862968484,74
0.0022011756896972655,0.00039874894304224416,0.0015398025512695312,0.0006032391787332811,1.0,0.5,"{'alpha': 1.0, 'l1_ratio': 0.5}",0.484237612425345,0.617249477239204,0.5802632431064596,0.5942623240425511,0.5614398941705192,0.5674905101968157,0.04543893146926304,63
0.003127717971801758,0.006255435943603516,0.0,0.0,1.0,0.6000000000000001,"{'alpha': 1.0, 'l1_ratio': 0.6000000000000001}",0.5022866313464316,0.6342101547702776,0.5953725989577093,0.6086556582280302,0.5765155686410125,0.5834081223886923,0.044698180870619546,52
0.003124427795410156,0.006248855590820312,0.0,0.0,1.0,0.7000000000000001,"{'alpha': 1.0, 'l1_ratio': 0.7000000000000001}",0.523029416420512,0.653077849944004,0.611692870542432,0.6250878973707799,0.5932558553026718,0.60122877791608,0.04369390968800405,41
0.003124427795410156,0.006248855590820312,0.0031248092651367187,0.006249618530273437,1.0,0.8,"{'alpha': 1.0, 'l1_ratio': 0.8}",0.5473080263673201,0.6737947748186863,0.6286366803855845,0.6441816974842691,0.6118628234079977,0.6211568004927716,0.04218262740915955,29
0.004192781448364258,0.004820851547111554,0.0010898590087890625,0.0009114188455095059,1.0,0.9,"{'alpha': 1.0, 'l1_ratio': 0.9}",0.5764281785567389,0.6947533801942829,0.6435172867946373,0.6665392039106142,0.6321725773523541,0.6426821253617254,0.03944948501043652,18
0.007447719573974609,0.005348406041723706,0.00104522705078125,0.0011790453513682668,1.25,0.0,"{'alpha': 1.25, 'l1_ratio': 0.0}",0.39654452333243295,0.5315962406927721,0.5004942148861575,0.5220985937948261,0.4835955290948585,0.4868658203602094,0.0481591600136832,141
0.0033536911010742187,0.006707382202148437,0.0,0.0,1.25,0.1,"{'alpha': 1.25, 'l1_ratio': 0.1}",0.40729155245844784,0.5422348643754027,0.5106307273905892,0.5311969600403985,0.4934370129531994,0.4969582234436075,0.04787841574419524,131
0.00023336410522460936,0.00046672821044921873,0.006440448760986328,0.007893329127866474,1.25,0.2,"{'alpha': 1.25, 'l1_ratio': 0.2}",0.4192192687763704,0.5540176807268433,0.5217923964559134,0.5412026713076186,0.5042807435688386,0.5081025521671167,0.04755223031931253,121
0.003324413299560547,0.006648826599121094,0.0,0.0,1.25,0.30000000000000004,"{'alpha': 1.25, 'l1_ratio': 0.30000000000000004}",0.43254436645554917,0.5671389877957074,0.5341363536996977,0.5522705027508363,0.5162849283848094,0.52047502781732,0.04716877643685422,106
0.0066601276397705075,0.008157030577966807,0.0,0.0,1.25,0.4,"{'alpha': 1.25, 'l1_ratio': 0.4}",0.4475470417227868,0.5818389829316152,0.5478486095464992,0.5646013741763976,0.5296426512019082,0.5342957319158413,0.046710725903985284,92
0.003232383728027344,0.0064647674560546885,0.003327751159667969,0.006301663501248217,1.25,0.5,"{'alpha': 1.25, 'l1_ratio': 0.5}",0.46460099537235655,0.5984161644772545,0.5631441447980607,0.5784668109351987,0.5445921097937303,0.5498440450753203,0.046150550393606306,79
0.0034741878509521483,0.006633859481997833,0.0,0.0,1.25,0.6000000000000001,"{'alpha': 1.25, 'l1_ratio': 0.6000000000000001}",0.48422532411322705,0.6172384326836016,0.5802514554398628,0.5942530076463479,0.5614300619250409,0.567479656361616,0.045439516816850795,64
0.0031251430511474608,0.0062502861022949215,0.0033154964447021486,0.006165683542381131,1.25,0.7000000000000001,"{'alpha': 1.25, 'l1_ratio': 0.7000000000000001}",0.5071797701805663,0.6387317643500157,0.5993356841186006,0.6125420703341758,0.5805258591628737,0.5876630296292464,0.04447859586127985,49
0.00022668838500976561,0.0002794870434843483,0.0031248092651367187,0.006249618530273437,1.25,0.8,"{'alpha': 1.25, 'l1_ratio': 0.8}",0.5346463836109707,0.6632254757634646,0.6201567849162613,0.6342477140692598,0.6023091752113108,0.6109171067142534,0.04302830243659534,36
0.004968023300170899,0.00651150616963667,0.0011993408203125,0.0007479841695256767,1.25,0.9,"{'alpha': 1.25, 'l1_ratio': 0.9}",0.5685776923376556,0.6897647933853014,0.6403335709532847,0.6606365106633387,0.6269907452056467,0.6372606625090455,0.040337026155364844,20
0.004875373840332031,0.006326046074771316,0.003834962844848633,0.006020826394069672,1.5,0.0,"{'alpha': 1.5, 'l1_ratio': 0.0}",0.37793046615061,0.5131370168945515,0.48278111506298527,0.5061480281924389,0.4664094722443398,0.4692812197089851,0.0486167600695271,158
0.002300596237182617,0.0004048071864241655,0.0012050628662109374,0.0004037529653250611,1.5,0.1,"{'alpha': 1.5, 'l1_ratio': 0.1}",0.38867130209232126,0.5237929035784624,0.4930248593529397,0.5153822237784614,0.4763470673011654,0.47944367122067,0.04835720131431553,147
0.0037888050079345702,0.006449108122058774,0.0,0.0,1.5,0.2,"{'alpha': 1.5, 'l1_ratio': 0.2}",0.4007038438025379,0.5357161066663981,0.5044255185287161,0.5256296646552105,0.4874122759503101,0.49077748192063453,0.04805207265813393,135
0.0033457279205322266,0.006691455841064453,0.0,0.0,1.5,0.30000000000000004,"{'alpha': 1.5, 'l1_ratio': 0.30000000000000004}",0.4142836769021597,0.5491461662437787,0.5171855421636771,0.537074263611738,0.49980470593990545,0.5034988709722519,0.0476892131053852,125
0.0034589290618896483,0.0069178581237792965,0.00041470527648925783,0.0008294105529785157,1.5,0.4,"{'alpha': 1.5, 'l1_ratio': 0.4}",0.4297445362574218,0.5643868708986146,0.5315542439514206,0.5499546221999774,0.5137733787468155,0.51788273041085,0.04725120029725246,110
0.0032365798950195314,0.005113929100343529,0.003117227554321289,0.005479616563471684,1.5,0.5,"{'alpha': 1.5, 'l1_ratio': 0.5}",0.44753577891309915,0.5818285356647321,0.5478378053654478,0.5645925177130273,0.5296331476342433,0.5342855570581099,0.04671119573457323,93
0.0009538173675537109,0.0012308077979859679,0.0027355194091796876,0.004609136626716694,1.5,0.6000000000000001,"{'alpha': 1.5, 'l1_ratio': 0.6000000000000001}",0.4682883256878788,0.6019771211613316,0.5664021864787643,0.5814461111838198,0.5477881681825103,0.553180382538861,0.046023095305510756,75
0.0028984546661376953,0.004593998793909145,0.00040268898010253906,0.0008053779602050781,1.5,0.7000000000000001,"{'alpha': 1.5, 'l1_ratio': 0.7000000000000001}",0.4929409842899566,0.625479964568431,0.587633212697536,0.6012169473465605,0.5687643711023005,0.575207096000957,0.045094354186187166,58
0.005940389633178711,0.005957650762953009,0.0009994983673095703,0.0008940425156601811,1.5,0.8,"{'alpha': 1.5, 'l1_ratio': 0.8}",0.5230033707533339,0.6530560448575522,0.6116679934140389,0.6250693095261407,0.5932368925000011,0.6012067222102133,0.04369552812885108,42
0.0024706363677978516,0.00045040995533075144,0.0017992019653320312,0.0003996372365137937,1.5,0.9,"{'alpha': 1.5, 'l1_ratio': 0.9}",0.5611247523213536,0.6845023855230965,0.6366747531204986,0.6549264278622012,0.6218470725863282,0.6318150782826957,0.04106138474343817,24
0.004173803329467774,0.006479551732384437,0.003226757049560547,0.006453514099121094,1.75,0.0,"{'alpha': 1.75, 'l1_ratio': 0.0}",0.3623659020137012,0.4976828525786763,0.4678362439151914,0.49261956224230496,0.4519190910296216,0.45448473035589904,0.048971557298485534,178
0.00338897705078125,0.006514791017655389,0.003325223922729492,0.006162324913102929,1.75,0.1,"{'alpha': 1.75, 'l1_ratio': 0.1}",0.3729715572741058,0.5082148161263855,0.4780320281399669,0.501857071276528,0.46180404178965073,0.46457590292132733,0.04873263161606617,165
0.002120637893676758,0.00024406921005321042,0.0020018577575683593,5.804109212762047e-06,1.75,0.2,"{'alpha': 1.75, 'l1_ratio': 0.2}",0.3849493254575366,0.5201018497478809,0.48948190605693964,0.5121920072921431,0.47290987533711026,0.47592699277832207,0.04844861997775593,152
0.0014812469482421875,0.0012504135121678569,0.0005999565124511719,0.0007998228552842704,1.75,0.30000000000000004,"{'alpha': 1.75, 'l1_ratio': 0.30000000000000004}",0.39858912784018874,0.5336223693460431,0.5024278316237104,0.5238363647615345,0.4854733994941528,0.48878981861312587,0.048106915620764384,140
0.003127574920654297,0.006255149841308594,0.0031247615814208986,0.006249523162841797,1.75,0.4,"{'alpha': 1.75, 'l1_ratio': 0.4}",0.41427353673012546,0.5491366090772931,0.5171758182848922,0.5370660805665322,0.4997958659242382,0.5034895821166162,0.04768960405093339,126
0.003970479965209961,0.006047158291729409,0.00041747093200683594,0.0008349418640136719,1.75,0.5,"{'alpha': 1.75, 'l1_ratio': 0.5}",0.4325228153871862,0.5671188322735092,0.5341156840531978,0.5522533468301302,0.516266448464728,0.5204554254017503,0.04716964160606165,107
0.0008513927459716797,0.0011792531916493898,0.002693319320678711,0.004795468030860745,1.75,0.6000000000000001,"{'alpha': 1.75, 'l1_ratio': 0.6000000000000001}",0.4540744805719994,0.5882044419649318,0.55374198461357,0.5699270634164082,0.5353970869363783,0.5402690115006575,0.04650195555609534,87
0.003090953826904297,0.004843325358227346,0.00040001869201660155,0.0008000373840332032,1.75,0.7000000000000001,"{'alpha': 1.75, 'l1_ratio': 0.7000000000000001}",0.48003861567325157,0.6132523471443567,0.5766515764013265,0.5908993494849042,0.5578751431194724,0.5637434063646622,0.045598530274078494,68
0.006081342697143555,0.005849684738365554,0.0009974002838134765,0.000891537878497486,1.75,0.8,"{'alpha': 1.75, 'l1_ratio': 0.8}",0.5122380152466961,0.6433646520432099,0.6033604660502855,0.6165543225527785,0.5846342724149635,0.5920303456615866,0.044241442053289746,46
0.002772808074951172,0.00045586083721176496,0.0011963844299316406,0.00039875899015022785,1.75,0.9,"{'alpha': 1.75, 'l1_ratio': 0.9}",0.5540277469602034,0.6791335640063492,0.6327190719932752,0.6494287340748283,0.6167854897371079,0.6264189213543527,0.04166836225320219,26
0.00725865364074707,0.0060074367480412215,0.0004254817962646484,0.0008509635925292967,2.0,0.0,"{'alpha': 2.0, 'l1_ratio': 0.0}",0.3491522629069018,0.4845569700800597,0.4550641029521054,0.48099657247137884,0.43954271161093916,0.441862524004277,0.049252705923924424,197
0.0031272411346435548,0.0062544822692871095,0.0034084320068359375,0.006386192245053393,2.0,0.1,"{'alpha': 2.0, 'l1_ratio': 0.1}",0.35954695984580587,0.4948831469138927,0.46511776269031757,0.49015086616750725,0.4492844293331164,0.4517966329901279,0.04903317396144245,182
0.0033463954925537108,0.0066927909851074215,0.0,0.0,2.0,0.2,"{'alpha': 2.0, 'l1_ratio': 0.2}",0.3713698089173493,0.506624856379446,0.4764955295349551,0.500467499791329,0.4603143926999873,0.46305441746461334,0.04876958181137104,168
0.001519012451171875,0.0012804318692890228,0.00441446304321289,0.006373312743755685,2.0,0.30000000000000004,"{'alpha': 2.0, 'l1_ratio': 0.30000000000000004}",0.38494028840500083,0.5200932568545024,0.48947323942484755,0.512184568823399,0.4729018356038226,0.47591863782231447,0.048448948597347434,153
0.002378702163696289,0.0010097362519485814,0.001345682144165039,0.0007654861533149383,2.0,0.4,"{'alpha': 2.0, 'l1_ratio': 0.4}",0.40068456197287505,0.5356978507396792,0.504407028787505,0.5256139670054027,0.4873952882026711,0.4907597393416266,0.04805279733951017,136
0.0032196998596191405,0.006439399719238281,0.00011129379272460938,0.00022258758544921878,2.0,0.5,"{'alpha': 2.0, 'l1_ratio': 0.5}",0.4191883210095748,0.5539885671371713,0.5217627182844105,0.5411777854925748,0.5042538761501059,0.5080742536147674,0.04755343599173041,122
0.0032573223114013674,0.006514644622802736,7.877349853515624e-05,0.0001575469970703125,2.0,0.6000000000000001,"{'alpha': 2.0, 'l1_ratio': 0.6000000000000001}",0.4412901112195473,0.5757209938990647,0.5421545037559683,0.5594758144429473,0.5240948378890256,0.5285472522413107,0.046905709265488156,99
0.003962373733520508,0.006371990220396206,0.003284263610839844,0.0049616014971392225,2.0,0.7000000000000001,"{'alpha': 2.0, 'l1_ratio': 0.7000000000000001}",0.4682645721440394,0.6019554220539898,0.5663793964543652,0.5814277876339821,0.5477686614415507,0.5531591679455854,0.04602415381645044,76
0.0029564380645751955,0.004629577792182271,0.0003996849060058594,0.0007993698120117188,2.0,0.8,"{'alpha': 2.0, 'l1_ratio': 0.8}",0.5022358904740685,0.6341657038228354,0.5953239735873386,0.6086180932530765,0.5764764424531035,0.5833640207180845,0.04470085437608373,53
0.0021248340606689455,0.0011223677557536736,0.003973817825317383,0.004463383537708953,2.0,0.9,"{'alpha': 2.0, 'l1_ratio': 0.9}",0.5472551207273282,0.6737545950123965,0.6285866815771489,0.6441464306797273,0.6118281074095584,0.621114187081232,0.042187031004019195,30
0.005579853057861328,0.0031428987147328557,0.0007967472076416016,0.0009758221951365626,2.25,0.0,"{'alpha': 2.25, 'l1_ratio': 0.0}",0.3377920740680761,0.4732714350813907,0.44402675982081874,0.47090262072813505,0.42885334751176873,0.43096924744203785,0.049479512287572226,211
0.003349494934082031,0.006698989868164062,0.003207826614379883,0.006415653228759766,2.25,0.1,"{'alpha': 2.25, 'l1_ratio': 0.1}",0.34793295762639687,0.48334590843153435,0.45388195475077864,0.4799179516111053,0.43839770084829965,0.44069529465362295,0.04927780390196333,201
0.003204822540283203,0.006409645080566406,0.00012106895446777344,0.00024213790893554688,2.25,0.2,"{'alpha': 2.25, 'l1_ratio': 0.2}",0.3595389465545674,0.49487548715519625,0.46511007660295167,0.49014416664533444,0.44927718904606384,0.4517891732008227,0.04903345148045661,183
0.00020399093627929688,0.0004079818725585937,0.0033298015594482424,0.006659603118896485,2.25,0.30000000000000004,"{'alpha': 2.25, 'l1_ratio': 0.30000000000000004}",0.372954434039129,0.508198502601463,0.47801560895523054,0.5018428712402361,0.46178868764741376,0.4645600208966945,0.04873324265167444,166
0.0036676406860351564,0.006383596006644419,0.0006028652191162109,0.0008012989534294363,2.25,0.4,"{'alpha': 2.25, 'l1_ratio': 0.4}",0.38864375687760033,0.5237667362539007,0.4929984441191523,0.5153596112904216,0.4763226062088627,0.4794182309499876,0.0483582112341705,148
0.0021150588989257814,0.00023446104888719666,0.002002525329589844,5.702940516558096e-06,2.25,0.5,"{'alpha': 2.25, 'l1_ratio': 0.5}",0.40725201064371364,0.5421975044816267,0.5105928098905785,0.5311649053046326,0.4934023473295238,0.496921915530015,0.047879920340104576,132
0.0010806560516357423,0.001336744129639108,0.0001998424530029297,0.0003996849060058594,2.25,0.6000000000000001,"{'alpha': 2.25, 'l1_ratio': 0.6000000000000001}",0.42971249068781825,0.5643568605724976,0.5315235100077329,0.5499290564364325,0.5137458246415008,0.5178535484691965,0.04725247836518883,111
0.0031276702880859374,0.006255340576171875,0.0031249523162841797,0.006249904632568359,2.25,0.7000000000000001,"{'alpha': 2.25, 'l1_ratio': 0.7000000000000001}",0.4574578585758655,0.5914954791513082,0.5567768201579986,0.572678993477454,0.5383652467023999,0.5433548796130052,0.0463913011791503,84
0.004123497009277344,0.005864687225708859,0.0013308048248291016,0.0012528283542488658,2.25,0.8,"{'alpha': 2.25, 'l1_ratio': 0.8}",0.4929035065444133,0.6254466550727036,0.5875972738022612,0.6011888381481666,0.5687348794496383,0.5751742306034366,0.04509622101800154,59
